source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,25611,113125243,113125243,Casinos Hurt Local Businesses,2006,Thomson Gale,,,0-7377-2388-2,3 out of 110,,[],,"[{""id"": 25611, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25623,111110323,111110323,When ethics and teaching collide,2013,APA Books,"Washington, DC USA",,,nan,,[],,"[{""id"": 25623, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25624,111110323,111110323,Treating students as early-career professionals: The ethics of teaching.,2013,"Washington, DC","Washington, DC",,,35-46,,[],,"[{""id"": 25624, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25625,111110323,111110323,Career development courses: Preparing psychology majors for the workplace,2014,Oxford,,,,nan,,[],http://teachpsych.org/Default.aspx?pageId=1862868,"[{""id"": 25625, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25626,111110323,111110323,Selection of textbooks or readings for your course,2012,APA Books,"Washington, DC USA",,,nan,,[],,"[{""id"": 25626, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25627,111110323,111110323,Assessment practices for undergraduate psychology: A model-view perspective,2013,Cengage,"Belmont, CA USA",,,nan,,[],,"[{""id"": 25627, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25628,111110323,111110323,Assessment and the scholarship of teaching and learning,2013,Cengage,"Belmont, CA USA",,,nan,,[],,"[{""id"": 25628, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25629,111110323,111110323,An overview of assessment: Demonstrating effective teaching and learning,2013,Cengage,"Belmont, CA USA",,,nan,,[],,"[{""id"": 25629, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25630,111110323,111110323,Using the scholarship of teaching and learning to improve learning outcomes,2012,Sage,"Thousand Oaks, CA USA",,,nan,,[],,"[{""id"": 25630, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25631,111110323,111110323,Measuring critical thinking skills,2015,Society for the Teaching of Psychology,,,,nan,,[],http://teachpsych.org/Resources/Documents/ebooks/compscalesstl.pdf,"[{""id"": 25631, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25632,111110323,111110323,A wealth of riches: The Society for the Teaching of Psychology,2014,Society for the Teaching of Psychology,,,,nan,,[],http://teachpsych.org/page-1862898,"[{""id"": 25632, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25633,111110323,111110323,Foreward,2015,Society for the Teaching of Psychology,,,,nan,,[],http://teachpsych.org/ebooks/tellingstories.html,"[{""id"": 25633, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25635,111110323,111110323,"As it turns out, it’s all about our students: Reflections of a life-long psychology educator",2014,,,,,nan,,[],http://teachpsych.org/Default.aspx?pageId=1862868,"[{""id"": 25635, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25636,111110323,111110323,Game-based assessment: The mashup we’ve been waiting for.,2014,Springer,,,,nan,,[],,"[{""id"": 25636, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25637,111110323,111110323,A parallel universe: Psychological science in the language of game design,2014,Springer,,,,nan,,[],,"[{""id"": 25637, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25660,111110323,111110323,Building a Psychology Orientation Course: Common Themes and Exercises,2010,Best Practices for Teaching Beginnings and Endings in the Psychology Major,,,,69-92,,[],http://scholarworks.boisestate.edu/psych_facpubs/125,"[{""id"": 25660, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25661,111110323,111110323,Creating Syllabi for Statistics and Research Methods Courses,2007,Best Practices in Teaching Statistics and Research Methods in the Behavioral Sciences,,,,45-57,,[],http://scholarworks.boisestate.edu/psych_facpubs/127,"[{""id"": 25661, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25662,111110323,111110323,"Desired Outcomes of an Undergraduate Education in Psychology from Departmental, Student, and Societal Perspectives",2010,Undergraduate Education in Psychology: A Blueprint for the Future of the Discipline,,http://dx.doi.org/10.1037/12063-009,,145-160,,[],http://scholarworks.boisestate.edu/psych_facpubs/126,"[{""id"": 25662, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25663,111110323,111110323,Documenting the Beneficial Effects of Student Engagement: Assessing Student Learning Outcomes,2011,Promoting Student Engagement,,,,251-257,,[],http://scholarworks.boisestate.edu/psych_facpubs/124,"[{""id"": 25663, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25664,111110323,111110323,Fostering Student Professional Development,2006,Handbook of the Teaching of Psychology,,,,319-323,,[],http://scholarworks.boisestate.edu/psych_facpubs/129,"[{""id"": 25664, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25665,111110323,111110323,Problem Solving Strategies and Obstacles,1993,Survey of Social Science: Psychology,,,,1879-1884,,[],http://scholarworks.boisestate.edu/psych_facpubs/132,"[{""id"": 25665, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1993, ""termid"": ""1992/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25666,111110323,111110323,Subject Pool Policies in Undergraduate-Only Departments: Results from a Nationwide Survey,1999,Protecting Human Subjects: Departmental Subject Pools and Institutional Review Boards,,,,25-42,,[],http://scholarworks.boisestate.edu/psych_facpubs/131,"[{""id"": 25666, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1999, ""termid"": ""1998/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25667,111110323,111110323,Thought: Study and Measurement,1993,Survey of Social Science: Psychology,,,,2558-2564,,[],http://scholarworks.boisestate.edu/psych_facpubs/133,"[{""id"": 25667, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1993, ""termid"": ""1992/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25668,111110323,111110323,Writing Letters of Recommendation,2006,Handbook of the Teaching of Psychology,,,,270-276,,[],http://scholarworks.boisestate.edu/psych_facpubs/130,"[{""id"": 25668, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25686,112181986,112181986,Manipulating the Optical Properties of Individual and Arrays of Gold Nanopyramids,2009,World Scientific Publising Co,,,,nan,,[],,"[{""id"": 25686, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25687,112181986,112181986,Operation of DNA-based Autocatalytic Network in Serum,2011,,,,,83-88,,[],,"[{""id"": 25687, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25725,111110407,111110407,Managing Cultural Diversity in the American Workplace,2000,,,,,414-423,,[],http://scholarworks.boisestate.edu/marketing_facpubs/24,"[{""id"": 25725, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25726,111110407,111110407,Managing Cultural Diversity in the American Workplace,2000,Intercultural Communication: A Reader,,,,414-423,,[],http://scholarworks.boisestate.edu/marketing_facpubs/24,"[{""id"": 25726, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25761,112096790,112096790,Housing Market Effects of Inclusionary Zoning,2012,Routledge,,,978-0-415-66937-5,438-451,,[],,"[{""id"": 25761, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2012, ""termid"": ""2012/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25773,112096790,112096790,Climate Variability and Water Infrastructure: Historical Experience in the Western United States,2011,University of Chicago Press,,,0-226-47988-9,253-280,,[],,"[{""id"": 25773, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25776,113116836,113116836,Constructivism,2008,Sage,"Thousand Oaks, CA",,,177-179,,[],,"[{""id"": 25776, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25777,113116836,113116836,Digital storytelling: An emerging institutional technology?,2009,,,,,252-259,,[],,"[{""id"": 25777, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25780,113116836,113116836,Instructional uses of Twitter,2009,Lulu,"Raleigh, NC",,,46-52,,[],http://www.lulu.com/shop/patrick-lowenthal/the-cu-online-handbook-teach-differently-create-and-collaborate/paperback/product-5484482.html,"[{""id"": 25780, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25781,113116836,113116836,Improving the design of PowerPoint presentations,2009,Lulu,"Raleigh, NC",,,61-66,,[],http://www.lulu.com/shop/patrick-lowenthal/the-cu-online-handbook-teach-differently-create-and-collaborate/paperback/product-5484482.html,"[{""id"": 25781, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25782,113116836,113116836,Introduction,2009,Lulu,"Raleigh, NC",,,1-6,,[],http://www.lulu.com/shop/patrick-lowenthal/the-cu-online-handbook-teach-differently-create-and-collaborate/paperback/product-5484482.html,"[{""id"": 25782, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25783,113116836,113116836,Introduction,2011,Lulu,"Raleigh, NC",,,1-1,,[],http://www.lulu.com/us/en/shop/patrick-lowenthal/the-cu-online-handbook-2011/hardcover/product-18814903.html,"[{""id"": 25783, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25784,113116836,113116836,"You can do it in your jammies, and other things we should never say about learning online",2011,Lulu,"Raleigh, NC",,,14-Sep,,[],http://www.lulu.com/us/en/shop/patrick-lowenthal/the-cu-online-handbook-2011/hardcover/product-18814903.html,"[{""id"": 25784, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25785,113116836,113116836,Death to the digital dropbox: Rethinking student privacy and public performance,2011,Lulu,"Raleigh, NC",,,25-37,,[],http://www.lulu.com/us/en/shop/patrick-lowenthal/the-cu-online-handbook-2011/hardcover/product-18814903.html,"[{""id"": 25785, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25786,113116836,113116836,Getting to know you: The first week of class and beyond,2011,Lulu,"Raleigh, NC",,,137-142,,[],http://www.lulu.com/us/en/shop/patrick-lowenthal/the-cu-online-handbook-2011/hardcover/product-18814903.html,"[{""id"": 25786, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25787,113116836,113116836,Using reflection surveys to improve teaching and learning,2011,Lulu,"Raleigh, NC",,,97-113,,[],http://www.lulu.com/us/en/shop/patrick-lowenthal/the-cu-online-handbook-2011/hardcover/product-18814903.html,"[{""id"": 25787, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25788,113116836,113116836,Alternative structures for online discussions,2011,Pfeiffer,"San Francisco, CA",,,157-164,,[],,"[{""id"": 25788, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25789,113116836,113116836,Pecha Kucha for learning,2011,Pfeiffer,"San Francisco, CA",,,253-256,,[],,"[{""id"": 25789, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25790,113116836,113116836,Reenergizing lectures with insert-learner-activity-here strategies,2011,Pfeiffer,"San Francisco, CA",,,126-129,,[],,"[{""id"": 25790, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25791,113116836,113116836,VoiceThread virtuosity,2011,Pfeiffer,"San Francisco, CA",,,288-292,,[],,"[{""id"": 25791, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25792,113116836,113116836,Who are you? Alternative online meet-and-greet tactics,2011,Pfeiffer,"San Francisco, CA",,,149-152,,[],,"[{""id"": 25792, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25793,113116836,113116836,Better connections with online learners,2011,Pfeiffer,"San Francisco, CA",,,135-139,,[],,"[{""id"": 25793, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25794,113116836,113116836,EZ forms,2011,Pfeiffer,"San Francisco, CA",,,309-316,,[],,"[{""id"": 25794, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,25795,113116836,113116836,Online classroom clickers,2011,Pfeiffer,"San Francisco, CA",,,171-174,,[],,"[{""id"": 25795, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
