activityid,facultyid,userid,fields__activity_type,fields__actual_projected_year_of_publication_presentation,fields__author,fields__author_editor_of_larger_work,fields__author_s,fields__author_s_editor_s,fields__book_title,fields__chapter_title,fields__co_contributor,fields__co_contributor_s,fields__conference_location,fields__conference_meeting_name,fields__contributor,fields__contributor_s,fields__copyright_patent_number_id,fields__date,fields__date_or_date_range,fields__date_published,fields__description_abstract,fields__doi,fields__edition,fields__if_patent_cooperation_treaty_list_nations,fields__if_patent_has_been_assigned_to_whom,fields__if_patent_has_been_licensed_to_whom,fields__inventor_s,fields__isbn,fields__isbn_issn,fields__isbn_issn_asin,fields__isbn_issn_asin_number,fields__issn,fields__issn_isbn,fields__issue,fields__issue_number,fields__issue_number_edition,fields__journal,fields__location_of_publisher_city_state_country,fields__month,fields__month_season,fields__name_of_conference,fields__name_of_performing_group,fields__name_of_venue,fields__name_of_venue_sponsor,fields__organization_if_applicable,fields__origin,fields__outlet_if_applicable,fields__page_number_or_number_of_pages,fields__page_numbers,fields__page_numbers_of_number_of_pages,fields__page_numbers_or_number_of_pages,fields__patent_nationality,fields__presenter_s,fields__publisher,fields__publisher_location,fields__pubmed_central_id_number,fields__sponsoring_organization,fields__title,fields__title_of_contribution,fields__title_of_contribution_if_applicable,fields__title_of_intellectual_property,fields__title_of_larger_work,fields__title_of_larger_work_if_applicable,fields__title_of_presentation,fields__title_of_review,fields__title_of_work,fields__type,fields__url,fields__venue_sponsor_location_city_state_country,fields__volume,fields__web_address,fields__work_exhibit_title,attachments,status,authors
23578,111110347,111110347,,2009.0,,,,,,,,,,,,,,,,,"Featuring an engaging, direct writing style and inquiry-based approach, this popular research guide stresses that curiosity is the best reason for investigating ideas and information.



An appealing alternative to traditional research texts, The Curious Researcher stands apart for its motivational tone, its conversational style, and its conviction that research writing can be full of rewarding discoveries. Offering a wide variety of examples from student and professional writers, this popular guide shows that good research and lively writing do not have to be mutually exclusive. Students are encouraged to find ways to bring their writing to life, even though they are writing with ""facts."" A unique chronological organization sets up achievable writing goals while it provides week-by-week guidance through the research process. Full explanations of the technical aspects of writing and documenting source-based papers help students develop sound research and analysis skills.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Longman,,,,The Curious Researcher: A Guide to Writing Research Papers,,,,Longman,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/11,,[],"[{""id"": 23578, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23579,111110347,111110347,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson,,,,The Curious Researcher: A Guide to Writing Research Papers,,,,Pearson,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/272,,[],"[{""id"": 23579, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23580,111110347,111110347,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson Custom Publishing,,,,The Curious Writer,,,,Pearson Custom Publishing,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/196,,[],"[{""id"": 23580, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2003, ""termid"": ""2002/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23581,111110347,111110347,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson Custom Publishing,,,,The Curious Writer,,,,Pearson Custom Publishing,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/199,,[],"[{""id"": 23581, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2004, ""termid"": ""2003/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23582,111110347,111110347,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson Longman,,,,The Curious Writer,,,,Pearson Longman,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/195,,[],"[{""id"": 23582, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23583,111110347,111110347,,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson Longman,,,,The Curious Writer,,,,Pearson Longman,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/194,,[],"[{""id"": 23583, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23584,111110347,111110347,,2011.0,,,,,,,,,,,,,,,,,"The Curious Writer by Bruce Ballenger is an assignment-oriented, all-in-one rhetoric-reader-handbook that stresses the connections between personal and academic writing.

Offering a unique, entertaining, and personal author voice, The Curious Writer, Third Edition is sure to grab student's interest and motivate them to write.  Also distinctive is The Curious Writer's emphasis on inquiry as both a driving force behind the writing process and a method of discovery and learning. The book operates on the principle that writers who begin with questions, rather than answers, achieve better results in their work. It treats research, revision, and critical reading skills (of both texts and visuals) as organic components of every writing process. Each of the eight writing assignment chapters offers integrated coverage of these three key activities and also provides special attention to the Web as a resource for invention and research.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Longman,,,,The Curious Writer,,,,Longman,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/10,,[],"[{""id"": 23584, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23585,111110347,111110347,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Globe Pequot Press,"Chester, CT",,,The Lobster Almanac,,,,,,,,,Book,,,,,,[],"[{""id"": 23585, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1988, ""termid"": ""1987/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23591,111110347,111110347,,2013.0,,,,,,,,,,,,,,,,,"
Page Number:  300",,4th edition,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson,,,,The Curious Writer 4e,,,,,,,,,Book,,,,,,[],"[{""id"": 23591, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B.']"
23592,111110347,111110347,,2014.0,,,,,,,,,,,,,,,,,"
Page Number:  350",,8th,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson, ,,,The Curious Researcher 8e,,,,,,,,,Book,,,,bruceballenger.com,,[],"[{""id"": 23592, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ballenger, B. P.']"
23593,111110347,111110347,,2016.0,,,,,,,,,,,,,,,,,,,5th,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pearson,New York,,,The Curious Writer 5e,,,,,,,,,Book,,,,,,[],"[{""id"": 23593, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 23593, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 2, ""completionorder"": 2}]","['Ballenger, B.']"
23866,113171989,113171989,,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Association of Research Libraries,,,,"External review for promotion and tenure, SPEC Kit No. 293",,,,,,,,,Book,,,,http://digitalcommons.unl.edu/libraryscience/142,,[],"[{""id"": 23866, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Bicknell-Holmes, T.', 'Logan-Peters, K.']"
23871,111113451,111113451,,2014.0,,"Todd Shallat, John Ysursa, Dave Lachiondo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Boise State University,,,,Becoming Basque: Ethnic Heritage on Boise's Grove Street,,,,,,,,,Book,,,,,,[],"[{""id"": 23871, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Bieter Jr, J. P.']"
23874,111113451,111113451,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Servicio Central de Publicaciones del Gobierno Vasco,,,,Un Legado que Perdura: La Historia de los Vascos en Idaho,,,,Servicio Central de Publicaciones del Gobierno Vasco,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/273,,[],"[{""id"": 23874, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Bieter Jr, J. P.', 'Bieter, M. L.']"
23875,111113451,111113451,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,University of Nevada Reno,"Reno, Nevada",,,An Enduring Legacy:  A History of the Basques in ,,,,,,,,,Book,,,,,,[],"[{""id"": 23875, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2000, ""termid"": ""2000/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Bieter Jr, J. P.']"
23876,111113451,111113451,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,"Lubbock, Texas",,,"Showdown in the Big Quiet: Land, Government and Identity in the ",,,,,,,,,Book,,,,,,[],"[{""id"": 23876, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 23876, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 4, ""completionorder"": 4}]","['Bieter Jr, J. P.']"
23938,112054227,112054227,,2004.0,,,,,,,,,,,,,,,,,"In the Eyes of the Beholder: Critical Issues for Diversity in Gifted Education offers the most extensive look available at how gifted education can rise to encourage a more diverse student population and become enriched by the diversity of those children. This book looks specifically at diversity in gifted education as it relates to race, gender, and socioeconomic status.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,In the Eyes of the Beholder: Critical Issues for Diversity in Gifted Education,,,,Prufrock Press,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/192,,[],"[{""id"": 23938, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2004, ""termid"": ""2003/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Boothe, D. R.', 'Stanley, J. C.']"
23939,112054227,112054227,,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Idaho State Edpartment of Education,"Boise, ID",,,Twice exceptional manual,,,,,,,,,Book,,,,,,[],"[{""id"": 23939, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Boothe, D. R.', 'Beckman, M.', 'Bosserman, S.', 'Clifford, T.', 'Dismuke, S.', 'Etnyre, A.', 'Gregory, N.', 'Green, V.', 'Henderson, J.', 'Hoffman, S.', 'Hoffman, R.', 'Jonas, M.', 'Knuchel, M.', 'McConaughey, R.', 'Price, N.', 'Rogien, L. R.', 'Rohrer, R.', 'Schorzman, V.', 'Smith, C.', 'Sly, R.']"
23986,111110006,111110006,,2004.0,,,,,,,,,,,,,,,,,"Reference to Miguel Delibes as a novelist of authenticity has become an unexplored cliché of Delibean criticism. Grounded in a Heideggerian approach to (in)authenticity, this is a philosophical reading of three of his texts: Cinco horas con Mario [Five Hours with Mario], Seńora de rojo sobre fondo gris [Lady in Red on a Gray Background], and Cartas de amor de un sexagenario voluptuoso [Love Letters from a Voluptuous Sexagenarian].",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,E. Mellen Press,,,,Existential Authenticity in Three Novels of Spanish Author Miguel Delibes,,,,,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/214,,[],"[{""id"": 23986, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2004, ""termid"": ""2003/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Boucher, T. C.']"
24005,111727002,111727002,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,9.78082E+12,,,,,,,,,,,,,,,,,,Other,,,,,,,,University of Georgia Press,Athens,,,War Upon the Land: Military Strategy and the Transformation of Southern Landscapes During the American Civil War,,,,,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/308,,[],"[{""id"": 24005, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Brady, L. M.']"
24094,111110070,111110070,,2010.0,,,,,,,,,,,,,,,,,"This book explores the intricacies of the science-policy linkage that  pervades environmental policymaking in a democracy.To what  extent should science inform and shape the environmental policymaking  process? By what mechanisms does it do so in the United States and other  liberal democracies? How can scientists most effectively discharge  their duty as citizens and public trustees to ensure that environmental  policymaking in the United States is scientifically sound?These  are the key questions that this primary textbook for courses on American  public policymaking and environmental policymaking addresses and  attempts to answer. Turmoil in American Public Policy: Science,  Democracy, and the Environment first lays out the basics of the  policymaking process in the United States in relation to the substantive  issues of environmental policymaking. Drawing on hundreds of  interviews, the authors highlight the views and experiences of  scientists, especially natural scientists, in their interactions with  policymakers and their efforts to harness the findings of their science  to rational public policy. The proper role of science and  scientists in relation to environmental policymaking hinges on  fundamental questions at the intersection of political philosophy and  scientific epistemology. How can the experimental nature of the  scientific method and the probabilistic expression of scientific results  be squared with the normative language of legislation and regulation?  If scientists undertake to square the circle by hardening the tentative  truths of their scientific models into positive truths to underpin  public policy, at what point may they be judged to have exceeded the  proper limits of scientific knowledge, relinquished their role as  impartial experts, and become partisan advocates demanding too much say  in a democratic setting? Providing students—and secondarily  policymakers, scientists, and citizen activists—a theoretical and  practical knowledge of the means availed by modern American democracy  for resolving this tension is the object of this progressively  structured textbook.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,"ABC-CLIO, LLC",,,,"Turmoil in American Public Policy: Science, Democracy, and the Environment",,,,"ABC-CLIO, LLC",,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/2,,[],"[{""id"": 24094, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Alm, L. R.', 'Burkhart, R. E.', 'Simon, M. V.']"
24158,111201769,111201769,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Bucknell University Press,,,,Families of the Heart: Surrogate Relations in the Eighteenth-Century British Novel,,,,,,,,,Book,,,,,,[],"[{""id"": 24158, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Campbell, A. M.']"
24180,111351647,111351647,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Developing Mathematical Thinking Institute,,,,Mathematical Thinking for Instruction: Data Analysis & Statistics in Grades K-8,,,,,,,,,Book,,,,,,[],"[{""id"": 24180, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Carney, M.', 'Brendefur, J.', 'Hughes, G.', 'Strother, S.']"
24184,111351647,111351647,,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Developing Mathematical Thinking Institute,"Boise, Idaho",,,Mathematical Thinking for Instruction Workbook 4th-8th,,,,,,,,,Book,,,,,,[],"[{""id"": 24184, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Brendefur, J.', 'Carney, M.', 'Strother, S.', 'Hughes, G.']"
24185,111351647,111351647,,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Developing Mathematical Thinking Institute,"Boise, Idaho",,,Mathematical Thinking for Instruction Workbook Kindergarten-3rd,,,,,,,,,Book,,,,,,[],"[{""id"": 24185, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Brendefur, J.', 'Strother, S.', 'Carney, M.', 'Hughes, G.']"
24186,111351647,111351647,,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Developing Mathematical Thinking Institute,"Boise, Idaho",,,Mathematical Thinking for Instruction Workbook 6th-12th,,,,,,,,,Book,,,,,,[],"[{""id"": 24186, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Brendefur, J.', 'Hughes, G.', 'Strother, S.', 'Carney, M.']"
24206,114002030,114002030,,2015.0,,,,,,,,,,,,,,,,,"
Page Number:  225",,,,,,, 978-0739188866,,,,,,,,,,,,,,,,,,Other,,,,,,,,Lexington books ,,,,Civil War Interventions and their Benefits: Unequal Return,,,,,,,,,Book,,,,,,[],"[{""id"": 24206, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Castellano, I. M.']"
24216,113017246,113017246,,2015.0,,,,,,,,,,,,,,,,,Page Number:  228,,,,,,,978-0-87353-701-8,,,,,,,,,,,,,,,,,,Other,,,,,,,,National Council of Teachers of Mathematics,,,,It's Elementary: A Parents’ Guide to K-5 Mathematics,,,,,,,,,Book,,,,https://www.nctm.org/Store/Products/It-s-Elementary--A-Parent-s-Guide-to-K-5-Mathematics/,,[],"[{""id"": 24216, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 24216, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 4, ""completionorder"": 4}]","['Whitenack, J.', 'Cavey, L. O.', 'Henney, C.']"
